title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,Bucket,log_sales,critic_clean,critic_missing,year,d_action,d_sports,d_misc,d_adventure,d_shooter,d_racing,d_simulation,d_platform,d_fighting,d_strategy,d_puzzle,d_actionadventure,d_visualnovel,d_music,d_other,d_sega,d_nintendohandheld,d_nintendohome,d_pcmac,d_mshome,d_sonyhandheld,year_c,critic_c
Harukanaru Toki no Naka de 4: Aizouban,PSP,Role-Playing,Tecmo Koei,Tecmo Koei Games,,0.04,,0.04,,,Sony Handheld,-3.218876,7.3,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Shin Sangoku Musou 5 Empires,PSP,Action,KOEI,Koei,,0.05,,0.05,,,Sony Handheld,-2.995732,7.3,1,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Imagine: Party Planner,DS,Simulation,Ubisoft,Ubisoft,,0.05,0.05,,0,0,Nintendo Handheld/Hybrid,-2.995732,7.3,1,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fushigi no Dungeon: Fuurai no Shiren 3 Portable,PSP,Role-Playing,Spike,ChunSoft,,0.05,,0.05,,,Sony Handheld,-2.995732,7.3,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pet Pals: New Leash on Life,DS,Simulation,Destineer,Legacy Interactive,,0.05,0.05,,,0,Nintendo Handheld/Hybrid,-2.995732,7.3,1,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sam & Max: Beyond Time and Space,Wii,Adventure,Atari,Telltale Games,,0.05,0.05,,,0,Nintendo Home,-2.995732,7.3,1,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Secret Files: Tunguska,DS,Adventure,Deep Silver,Fusionsphere Systems / Animation Arts,,0.05,0.04,,0.01,0,Nintendo Handheld/Hybrid,-2.995732,7.3,1,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RPG Tsukuru DS,DS,Role-Playing,Enterbrain,Enterbrain,,0.05,,0.05,,,Nintendo Handheld/Hybrid,-2.995732,7.3,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sushi Go-Round,Wii,Simulation,SouthPeak Interactive,Asylum Entertainment,,0.05,0.04,,,0,Nintendo Home,-2.995732,7.3,1,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Chocolatier,DS,Simulation,Zoo Games,Zoo Games,,0.05,0.05,,,0,Nintendo Handheld/Hybrid,-2.995732,7.3,1,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Virtual Villagers: A New Home,DS,Simulation,Conspiracy Entertainment,Keen Games,,0.05,0.04,,0.01,0,Nintendo Handheld/Hybrid,-2.995732,7.3,1,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Marriage Royale: Prism Story,PSP,Adventure,ASCII Media Works,ASCII Media Works,,0.05,,0.05,,,Sony Handheld,-2.995732,7.3,1,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Reader Rabbit 2nd Grade,Wii,Misc,Graffiti,Graffiti Entertainment,,0.05,0.04,,,0,Nintendo Home,-2.995732,7.3,1,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Imagine Animal Doctor Care Center,DS,Simulation,Ubisoft,Virtual Toys,,0.05,0.05,,,0,Nintendo Handheld/Hybrid,-2.995732,7.3,1,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Color Cross,DS,Puzzle,Zoo Games,Little Worlds Studio,,0.05,0.04,,0,0,Nintendo Handheld/Hybrid,-2.995732,7.3,1,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
River City Soccer Hooligans,DS,Sports,Aksys Games,Arc System Works,,0.05,0.04,0.01,,0,Nintendo Handheld/Hybrid,-2.995732,7.3,1,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TNA iMPACT: Cross the Line,DS,Fighting,SouthPeak Interactive,Point of View,,0.05,0.04,,,0,Nintendo Handheld/Hybrid,-2.995732,7.3,1,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TNA iMPACT: Cross the Line,PSP,Fighting,SouthPeak Interactive,Point of View,3.5,0.05,0.05,,0,0,Sony Handheld,-2.995732,3.5,0,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.8
White Album: Tsuzurareru Fuyu no Omoide,PS3,Adventure,Aquaplus,Aquaplus,,0.05,,0.05,,,Sony Home,-2.995732,7.3,1,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Starry * Sky: In Spring - PSP Edition,PSP,Adventure,Asgard,Asgard,,0.05,,0.05,,,Sony Handheld,-2.995732,7.3,1,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Singularity,PC,Shooter,Activision,Raven Software,7.5,0.05,,,0.04,0.01,PC/Mac,-2.995732,7.5,0,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2
LEGO Harry Potter: Years 1-4,PC,Adventure,Warner Bros. Interactive,Telltale Games,8.2,0.05,0.04,,0.01,0.01,PC/Mac,-2.995732,8.2,0,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9
Odoru Daisousasen The Game: Sensuikan ni Sennyuu Seyo!,DS,Adventure,Namco Bandai,Bandai Namco Games,,0.05,,0.05,,,Nintendo Handheld/Hybrid,-2.995732,7.3,1,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Metal Fight Beyblade: Bakugami Susanoh Shuurai!,DS,Action,Hudson Soft,Hudson Soft,,0.05,,0.05,,,Nintendo Handheld/Hybrid,-2.995732,7.3,1,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Animal Planet: Vet Collection,DS,Simulation,Activision,Activision,,0.05,0.05,,,0,Nintendo Handheld/Hybrid,-2.995732,7.3,1,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TV Anime: Fairy Tale Gekitou! Madoushi Kessen,DS,Fighting,Hudson Soft,Hudson Soft,,0.05,,0.05,,,Nintendo Handheld/Hybrid,-2.995732,7.3,1,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Trick x Logic: Season 1,PSP,Adventure,Sony Computer Entertainment,ChunSoft,,0.05,,0.05,,,Sony Handheld,-2.995732,7.3,1,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Samantha Swift and the Hidden Roses of Athena,DS,Adventure,Mumbo Jumbo,MumboJumbo,,0.05,0.04,,0.01,0,Nintendo Handheld/Hybrid,-2.995732,7.3,1,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Galaxy Racers,DS,Racing,Ubisoft,Ubisoft,,0.05,0.04,,0,0,Nintendo Handheld/Hybrid,-2.995732,7.3,1,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
J-League Winning Eleven 2010: Club Championship,PS2,Sports,Konami,Konami,,0.05,,0.05,,,Sony Home,-2.995732,7.3,1,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ivy the Kiwi?,DS,Puzzle,Xseed Games,PROPE,7.3,0.05,0.04,,0,0,Nintendo Handheld/Hybrid,-2.995732,7.3,0,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Worms Reloaded,PC,Strategy,Team17 Software,Team17 Software,8.5,0.05,,,0.04,0.01,PC/Mac,-2.995732,8.5,0,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.2
Winter Sports 3: The Great Tournament,Wii,Sports,Zoo Games,49Games,,0.05,0.02,,0.02,0,Nintendo Home,-2.995732,7.3,1,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ship Simulator Extremes,PC,Simulation,Paradox Interactive,VSTEP,,0.05,,,0.04,0.01,PC/Mac,-2.995732,7.3,1,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Durarara!! 3-way Standoff,PSP,Adventure,ASCII Media Works,Kadokawa Games,,0.05,,0.05,,,Sony Handheld,-2.995732,7.3,1,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Winning Post 7 2010,PSP,Sports,Tecmo Koei,Tecmo Koei Games,,0.05,,0.05,,,Sony Handheld,-2.995732,7.3,1,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
F1 2010,PC,Racing,Codemasters,Codemasters Birmingham,8,0.05,,,0.05,0.01,PC/Mac,-2.995732,8,0,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7
Kid Fit Island Resort,Wii,Sports,SVG Distribution,Red Wagon,,0.05,0.05,,0,0,Nintendo Home,-2.995732,7.3,1,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MorphX,X360,Shooter,505 Games,Buka Entertainment,,0.05,0.05,,0,0,Microsoft Home,-2.995732,7.3,1,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Lucha Libre AAA: Heroes del Ring,X360,Fighting,Konami,Immersion Software & Graphics,,0.05,0.05,,,0,Microsoft Home,-2.995732,7.3,1,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sled Shred featuring the Jamaican Bobsled Team,Wii,Sports,SouthPeak Interactive,Just For Fun Studios,,0.05,0.05,,,0,Nintendo Home,-2.995732,7.3,1,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gummy Bears Mini Golf,DS,Sports,Storm City Games,Beyond Reality,,0.05,0.04,,,0,Nintendo Handheld/Hybrid,-2.995732,7.3,1,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Rock of the Dead,X360,Shooter,Conspiracy Entertainment,Epicenter Studios,5,0.05,0.04,,,0,Microsoft Home,-2.995732,5,0,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.3
Rock of the Dead,PS3,Shooter,Conspiracy Entertainment,Epicenter Studios,,0.05,0.04,,,0.01,Sony Home,-2.995732,7.3,1,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blazing Souls: Accelate,PSP,Role-Playing,Aksys Games,Neverland Company,,0.05,0.04,0.01,0,0.01,Sony Handheld,-2.995732,7.3,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sesame Street: Elmo's A-to-Zoo Adventure,PC,Misc,Warner Bros. Interactive,Black Lantern Studios,,0.05,0.04,,,0,PC/Mac,-2.995732,7.3,1,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Hakuouki: Reimeiroku,PS2,Adventure,Idea Factory,Idea Factory,,0.05,,0.05,,,Sony Home,-2.995732,7.3,1,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Clancy's HAWX 2,PC,Action,Ubisoft,Ubisoft Bucharest,,0.05,,,0.04,0.01,PC/Mac,-2.995732,7.3,1,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Minna to Kimi no Piramekino!,DS,Misc,Namco Bandai,Bandai Namco Games,,0.05,,0.05,,,Nintendo Handheld/Hybrid,-2.995732,7.3,1,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Learn Science,DS,Misc,DreamCatcher Interactive,DreamCatcher Interactive,,0.05,0.05,,,0,Nintendo Handheld/Hybrid,-2.995732,7.3,1,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Dreamer Series: Zoo Keeper,DS,Simulation,DreamCatcher Interactive,DreamCatcher Interactive,,0.06,0.06,,,0,Nintendo Handheld/Hybrid,-2.813411,7.3,1,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Playmobil Knights,DS,Action,DreamCatcher Interactive,Morgen Studios,,0.06,0.04,,0.01,0,Nintendo Handheld/Hybrid,-2.813411,7.3,1,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Blood Bowl,PC,Sports,SouthPeak Interactive,Cyanide Studio,6.5,0.06,0.04,,0.02,0.01,PC/Mac,-2.813411,6.5,0,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.8
Fast Food Panic,Wii,Simulation,SouthPeak Interactive,Dorasu,,0.06,0.06,,,0,Nintendo Home,-2.813411,7.3,1,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S.T.A.L.K.E.R.: Call of Pripyat,PC,Shooter,Viva Media,GSC Game World,8,0.06,0,,0.05,0.01,PC/Mac,-2.813411,8,0,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7
World Cup of Pool,DS,Sports,Aksys Games,Midas Interactive Entertainment,,0.06,0.06,,0,0,Nintendo Handheld/Hybrid,-2.813411,7.3,1,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Power Pro Success Legends,PSP,Sports,Konami,PawaPuro Production,,0.06,,0.06,,,Sony Handheld,-2.813411,7.3,1,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rooms: The Main Building,Wii,Adventure,Hudson Soft,Hudson Soft,7,0.06,0.05,,,0,Nintendo Home,-2.813411,7,0,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.3
Imagine: Gymnast,DS,Simulation,Ubisoft,1st Playable Productions,,0.06,0.05,,0.01,0,Nintendo Handheld/Hybrid,-2.813411,7.3,1,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
My Pet Chimp,DS,Simulation,505 Games,505 Games,,0.06,0.06,,,0,Nintendo Handheld/Hybrid,-2.813411,7.3,1,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Secret Files: Tunguska,Wii,Adventure,Deep Silver,Fusionsphere Systems / Animation Arts,,0.06,0.04,,0.01,0,Nintendo Home,-2.813411,7.3,1,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nicola Kanshuu: Model * Oshare Audition,DS,Misc,Alchemist,Alchemist,,0.06,,0.06,,,Nintendo Handheld/Hybrid,-2.813411,7.3,1,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Speed,Wii,Racing,Zoo Games,Team6 Game Studio,,0.06,0.04,,0.02,0,Nintendo Home,-2.813411,7.3,1,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tokyo Mono Harashi: Karasu no Mori Gakuen Kitan,PSP,Role-Playing,Atlus,Atlus Co.,,0.06,,0.06,,,Sony Handheld,-2.813411,7.3,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OK! Puzzle Stars,DS,Puzzle,Ubisoft,TBD,,0.06,,,0.05,0.01,Nintendo Handheld/Hybrid,-2.813411,7.3,1,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Ikki Tousen: Xross Impact,PSP,Action,Marvelous Interactive,Marvelous Interactive,,0.06,,0.06,,,Sony Handheld,-2.813411,7.3,1,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Katekyoo Hitman Reborn! DS Fate of Heat III - Yuki no Shugosha Raishuu!,DS,Role-Playing,Marvelous Interactive,Marvelous Interactive,,0.06,,0.06,,,Nintendo Handheld/Hybrid,-2.813411,7.3,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Dance Sensation!,Wii,Misc,Majesco,Alpine Studios,,0.06,0.06,,,0,Nintendo Home,-2.813411,7.3,1,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hagane no Renkinjutsushi - Fullmetal Alchemist: Yakusoku no Hi e,PSP,Action,Namco Bandai,Bec,,0.06,,0.06,,,Sony Handheld,-2.813411,7.3,1,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Blur,PC,Racing,Activision,Bizarre Creations,8.1,0.06,0.01,,0.04,0.01,PC/Mac,-2.813411,8.1,0,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8
Syphon Filter: Logan's Shadow,PS2,Shooter,Sony Computer Entertainment,SCEA Bend Studio,,0.06,0.03,,0.02,0.01,Sony Home,-2.813411,7.3,1,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hisshou Pachinko*Pachi-Slot Kouryaku Series Portable Vol. 1: Shinseiki Evangelion - Tamashii no Kiseki,PSP,Misc,D3 Publisher,Bisty,,0.06,,0.06,,,Sony Handheld,-2.813411,7.3,1,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Call of Duty: The War Collection,X360,Shooter,Activision,Infinity Ward,,0.06,0.05,,,0,Microsoft Home,-2.813411,7.3,1,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Satisfashion,DS,Misc,Destineer,"eGames, Inc.",,0.06,0.05,,,0,Nintendo Handheld/Hybrid,-2.813411,7.3,1,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Legend of Kay,DS,Action,DreamCatcher Interactive,Firehazard Studio,,0.06,0.06,,0,0,Nintendo Handheld/Hybrid,-2.813411,7.3,1,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Western Riding Academy,DS,Simulation,Destineer,TBA,,0.06,0.06,,,0,Nintendo Handheld/Hybrid,-2.813411,7.3,1,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Quiz! Hexagon II,DS,Misc,Namco Bandai,Bandai Namco Games,,0.06,,0.06,,,Nintendo Handheld/Hybrid,-2.813411,7.3,1,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Katekyoo Hitman Reborn! DS Flame Rumble XX - Kessen! Shin 6 Chouka,DS,Action,Takara Tomy,Takara Tomy,,0.06,,0.06,,,Nintendo Handheld/Hybrid,-2.813411,7.3,1,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Ys vs. Sora no Kiseki: Alternative Saga,PSP,Action,Falcom Corporation,Nihon Falcom Corporation,,0.06,,0.06,,,Sony Handheld,-2.813411,7.3,1,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ivy the Kiwi?,Wii,Puzzle,Xseed Games,PROPE,7.5,0.06,0.04,,0.02,0,Nintendo Home,-2.813411,7.5,0,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.2
The Lord of the Rings: Aragorn's Quest,PS2,Action,Warner Bros. Interactive,TT Fusion,,0.06,0.03,,0.02,0.01,Sony Home,-2.813411,7.3,1,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gormiti: The Lords of Nature!,DS,Adventure,Konami,Climax Group,,0.06,0.05,,0,0,Nintendo Handheld/Hybrid,-2.813411,7.3,1,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Chuck E. Cheese's Playhouse,DS,Misc,UFO Interactive,UFO Interactive,,0.06,0.05,,,0,Nintendo Handheld/Hybrid,-2.813411,7.3,1,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Starry * Sky: In Summer - PSP Edition,PSP,Adventure,Asgard,Asgard,,0.06,,0.06,,,Sony Handheld,-2.813411,7.3,1,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pro Evolution Soccer 2011,PC,Sports,Konami,Konami,6,0.06,,,0.05,0.01,PC/Mac,-2.813411,6,0,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.3
Pheasants Forever Wingshooter,Wii,Shooter,GameMill,High Voltage Software,,0.06,0.03,,0.02,0,Nintendo Home,-2.813411,7.3,1,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Flip's Twisted World,Wii,Platform,Majesco,Frozen North Productions,,0.06,0.05,,,0,Nintendo Home,-2.813411,7.3,1,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Challenge Me: Brain Puzzles 2,Wii,Puzzle,O-Games,O Games,,0.06,0,,0.05,0,Nintendo Home,-2.813411,7.3,1,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Imagine: Resort Owner,DS,Strategy,Ubisoft,Ubisoft,,0.06,0.05,,0,0,Nintendo Handheld/Hybrid,-2.813411,7.3,1,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Busy Scissors,DS,Simulation,Little Orbit,Little Orbit,,0.06,0.06,,0,0,Nintendo Handheld/Hybrid,-2.813411,7.3,1,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
My Amusement Park,DS,Misc,Scholastic Inc.,Scholastic Inc.,,0.06,0.05,,,0,Nintendo Handheld/Hybrid,-2.813411,7.3,1,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Dream C Club Portable,PSP,Simulation,D3 Publisher,DreamXCreate,,0.06,,0.06,,,Sony Handheld,-2.813411,7.3,1,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chevrolet Camaro: Wild Ride,Wii,Racing,Storm City Games,Storm City Games,,0.06,0.06,,,0,Nintendo Home,-2.813411,7.3,1,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
James Bond 007: Blood Stone,DS,Action,Activision,n-Space,7,0.06,0.05,,0.01,0,Nintendo Handheld/Hybrid,-2.813411,7,0,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.3
Create,PC,Misc,Electronic Arts,EA Bright Light,6,0.06,0.04,,0.01,0,PC/Mac,-2.813411,6,0,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.3
Naruto Shippuden: Gekitou Ninja Taisen Special,Wii,Fighting,Takara Tomy,Eighting,,0.06,,0.06,,,Nintendo Home,-2.813411,7.3,1,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Divinity II: Ego Draconis,PC,Role-Playing,CDV Software Entertainment,Larian Studios,6.8,0.07,0.01,,0.05,0.01,PC/Mac,-2.659260,6.8,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.5
Daniel X: The Ultimate Power,DS,Action,THQ,Griptonite Games,,0.07,0.06,,,0,Nintendo Handheld/Hybrid,-2.659260,7.3,1,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Lupin Sansei: Shijou Saidai no Zunousen,DS,Adventure,Namco Bandai,Bandai Namco Games,,0.07,,0.07,,,Nintendo Handheld/Hybrid,-2.659260,7.3,1,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Major League Baseball 2K10,PSP,Sports,2K Sports,Visual Concepts,,0.07,0.06,,,0.01,Sony Handheld,-2.659260,7.3,1,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Keroro RPG: Kishi to Musha to Densetsu no Kaizoku,DS,Role-Playing,Namco Bandai,Namco Tales Studio,,0.07,,0.07,,,Nintendo Handheld/Hybrid,-2.659260,7.3,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Basketball Hall of Fame Ultimate Hoops Challenge,Wii,Sports,Zoo Games,Collision Studios,,0.07,0.06,,,0,Nintendo Home,-2.659260,7.3,1,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Crayon Shin-Chan: Obaka Daininden - Susume! Kasukabe Ninja Tai!,DS,Action,Namco Bandai,Bandai Namco Games,,0.07,,0.07,,,Nintendo Handheld/Hybrid,-2.659260,7.3,1,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hakuouki DS,DS,Adventure,Idea Factory,Idea Factory,,0.07,,0.07,,,Nintendo Handheld/Hybrid,-2.659260,7.3,1,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Build-A-Bear Workshop: Friendship Valley,Wii,Misc,Game Factory,Game Factory,,0.07,0.06,,,0,Nintendo Home,-2.659260,7.3,1,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Squishy Tank,DS,Puzzle,Natsume,Natsume,,0.07,0.07,,,0.01,Nintendo Handheld/Hybrid,-2.659260,7.3,1,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Pizza Delivery Boy,Wii,Simulation,Majesco,Attractive Games,,0.07,0.06,,,0,Nintendo Home,-2.659260,7.3,1,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Again,DS,Adventure,KOEI,Cing,6,0.07,0.07,0,,0.01,Nintendo Handheld/Hybrid,-2.659260,6,0,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.3
Rugby League 3,Wii,Sports,Alternative Software,Sidhe Interactive,,0.07,,,0.06,0.01,Nintendo Home,-2.659260,7.3,1,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
